Order	City	Node ID	Coordinate X	Coordinate Y	Duration (min)	Profit (eur)	Student 1	Student 2	Student 3	Student 4	Student 5	Student 6	Student 7	Student 8	Student 9	Student 10	Student 11	Student 12	Student 13	Student 14	Student 15	Student 16	Student 17	Student 18	Student 19	Student 20
31961	ASTEN	752	57451727	514039973	8	12	0	1	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1
32079	HEUSDEN GEM ASTEN	713	57456148	513852999	7	9	1	1	0	1	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0
32096	HEUSDEN GEM ASTEN	696	57679378	513811429	7	14	0	1	1	0	1	0	1	0	0	0	1	0	1	1	0	0	1	1	1	1
32102	BUDEL	383	55915764	512707134	10	25	1	0	1	1	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1
32109	SOMEREN	1004	57328535	513559314	6	9	1	1	0	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	0
32127	MIERLO	669	56148214	514471962	7	7	1	0	0	1	1	0	1	0	1	1	0	1	1	1	1	1	0	1	0	1
32168	SOMEREN	941	57242980	513743425	9	8	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0
32245	DEURNE	861	57915494	514683088	12	20	1	0	1	0	0	1	0	0	1	0	1	0	1	1	1	1	0	1	0	1
32261	DEURNE	849	58139685	514563793	9	6	0	0	0	1	0	1	1	0	0	1	1	1	1	1	0	0	0	1	0	0
32285	BUDEL-SCHOOT	581	55669129	512548166	9	18	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	0	1	1	0
32300	MIERLO	622	56260424	514500538	6	15	0	0	0	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1
32370	DEURNE	862	58115323	514586764	9	31	0	1	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0	1
32386	DEURNE	842	58658644	514501963	12	8	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	0	0	1
32538	STERKSEL	34	56289036	513435817	6	22	1	1	1	0	0	1	0	1	0	1	0	0	0	1	1	1	0	0	1	0
32559	BUDEL-SCHOOT	539	55587005	512587766	9	26	1	0	0	0	1	1	0	1	0	1	1	0	1	0	0	1	0	0	1	1
32560	STERKSEL	30	56125304	513503514	12	35	0	0	1	1	0	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0
32562	MIERLO	591	56020636	514436458	8	26	1	0	1	1	0	1	0	0	1	1	0	1	1	0	1	1	1	0	0	1
32568	SOERENDONK	375	55795695	513037677	6	6	0	1	0	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0
32601	BUDEL	408	55805777	512645048	11	36	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1
32606	BUDEL	316	55882606	512658814	7	17	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	0	0	1	1
32681	HELENAVEEN	899	59217110	513938866	11	38	1	0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1
32694	SOMEREN-EIND	1082	57377881	513618806	7	18	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0
32702	BUDEL	347	55732956	512718142	7	18	0	0	0	1	1	1	0	1	1	1	0	0	1	1	0	1	0	0	0	1
32711	LIESSEL	885	58044995	514075058	12	26	1	1	0	1	0	0	1	1	0	0	0	1	1	1	0	0	1	0	0	0
32735	MIERLO	613	56175150	514392065	13	10	1	0	0	1	0	1	1	0	1	1	0	1	0	0	0	1	1	1	1	1
32746	BEEK EN DONK	98	56347986	515441056	13	25	0	0	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	0	1	1
32774	MAARHEEZE	474	56295706	513089704	12	27	0	1	0	0	0	0	1	1	0	1	0	0	1	0	1	1	1	0	1	0
32776	BAKEL	119	57408083	515018470	10	19	1	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0
32778	BUDEL	332	55994627	512627298	13	34	1	0	0	1	1	1	0	1	1	1	1	0	0	0	1	0	1	1	1	0
32809	MAARHEEZE	253	56129835	513099493	10	26	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	0
32813	MAARHEEZE	238	56369116	513109555	12	16	0	1	1	1	0	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0
32823	MAARHEEZE	256	56109320	513091667	6	19	0	0	0	0	1	1	0	1	1	1	1	0	0	1	0	0	1	0	1	0
32864	ASTEN	836	57466578	514090872	6	17	1	1	0	1	0	0	0	1	1	0	1	1	1	1	0	1	0	1	1	1
32876	MIERLO	662	56261214	514486138	7	6	0	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	1	0	1	1
32889	BUDEL	378	56195699	512958130	11	8	0	0	1	1	0	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0
32895	SOMEREN	989	57070533	513678728	10	22	0	0	1	1	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	1
32946	MIERLO	654	55891384	514343973	7	15	1	1	0	0	1	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1
32949	BEEK EN DONK	45	56130359	515412305	11	36	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	0	0
32950	AARLE RIXTEL	81	56489943	515168143	11	5	1	0	1	0	1	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1
32952	BEEK EN DONK	141	56288712	515418378	10	24	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	0	1	0	0	1
32973	ASTEN	768	57448400	514090850	9	20	1	1	1	1	1	0	0	1	0	1	1	1	1	0	0	1	1	1	1	0
32985	AARLE RIXTEL	114	56691043	515118330	6	15	1	0	0	1	0	1	1	0	0	0	0	0	1	1	1	1	1	0	1	0
33002	HEUSDEN GEM ASTEN	712	57458402	513941329	10	22	1	0	1	1	1	1	0	0	1	1	0	0	1	0	1	0	1	1	1	0
33003	BEEK EN DONK	46	56141832	515408470	8	25	1	1	1	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0	1	0
33024	SOERENDONK	210	55739681	512963242	8	12	1	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	0	1	0	0
33070	LIESSEL	901	58055500	514093839	6	12	0	0	1	1	1	0	1	1	1	0	1	0	0	0	1	1	0	1	0	0
33071	DEURNE	865	57723478	514645096	12	33	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	1	1	1
33104	SOMEREN	1034	56938079	513360937	8	15	1	1	1	0	1	0	1	0	0	0	0	1	1	1	1	1	0	0	0	1
33162	ASTEN	724	57451727	514039973	6	21	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	1	0	1	0	0
33203	STERKSEL	36	56318164	513380138	8	28	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0
33206	MIERLO	663	56262292	514484820	12	17	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
33211	BUDEL	171	55719679	512659585	6	16	0	1	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	0	1	0
33226	AARLE RIXTEL	0	56797126	515046826	6	10	0	0	1	1	0	0	1	1	1	1	0	1	1	0	1	1	1	0	0	1
33236	MAARHEEZE	285	56343016	513026712	12	33	0	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0
33306	AARLE RIXTEL	1	56828652	515043974	7	20	1	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0
33318	MARIAHOUT	6	55706238	515409371	5	9	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0
33346	MAARHEEZE	286	56343016	513026712	9	31	1	0	1	1	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	0
33425	BUDEL	337	55994910	512595485	7	19	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0
33513	DEURNE	846	58100223	514855240	5	17	0	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	1	1	1	1
33532	MAARHEEZE	283	56132713	513114693	7	16	1	1	1	0	0	1	0	1	0	1	0	1	0	0	0	1	1	0	0	1
33666	MAARHEEZE	505	56371939	513033628	13	32	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	1	1	0
33686	MAARHEEZE	476	56295706	513089704	9	10	0	1	1	0	1	1	1	0	1	1	0	0	1	0	1	1	0	0	1	0
33740	BEEK EN DONK	148	56444333	515212320	13	19	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1
33781	LIEROP	1075	56912229	514334743	9	19	1	1	1	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	1	1
33827	ASTEN	718	57271082	513963966	9	21	1	1	0	1	0	1	0	1	0	0	1	1	0	1	1	1	1	0	1	0
33839	LIESHOUT	26	55980011	515324939	7	17	1	0	1	0	0	1	1	1	1	0	1	0	1	0	0	0	1	0	1	0
33840	LIEROP	962	56865876	514293245	10	14	0	1	0	0	1	1	1	0	1	1	1	0	1	0	0	1	1	1	0	1
33849	SOERENDONK	181	55904761	513079949	10	5	1	1	1	0	1	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1
33904	SOMEREN-EIND	1069	57535462	513442214	9	6	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1
33926	ASTEN	756	57465827	514052611	8	19	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1	0	0	1
33947	MIERLO	602	56187409	514433911	11	22	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	0
33951	DEURNE	903	58011372	514500728	11	20	0	0	1	1	0	0	1	1	1	0	1	0	1	1	1	1	1	0	0	0
33953	BEEK EN DONK	100	56334409	515445511	7	11	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0
33954	ASTEN	704	57576572	514143898	6	5	0	1	0	0	0	0	1	1	1	0	1	0	0	1	1	0	1	1	0	0
33976	MIERLO	648	56237664	514468536	11	5	1	1	1	0	0	1	0	0	1	1	0	1	1	1	1	0	0	1	0	1
33985	ASTEN	759	57429462	514072864	12	40	0	1	0	1	1	1	0	1	1	0	1	0	1	0	1	0	0	1	1	1
33991	DE RIPS	154	58151735	515518485	8	20	0	1	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0
33996	SOMEREN	991	57352532	513642479	6	6	1	1	0	0	1	0	0	0	1	1	1	1	1	0	0	0	1	0	0	1
34050	ASTEN	746	57425197	514099993	7	21	0	1	0	1	0	1	1	0	0	1	0	1	1	1	0	1	1	0	0	1
34111	GRIENDTSVEEN	587	58810117	514416739	5	14	1	1	0	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0
34121	BUDEL	541	55610528	512671069	9	8	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	1
34197	BEEK EN DONK	134	56107412	515419974	10	23	1	1	1	1	0	1	0	1	0	1	1	1	0	0	1	0	1	1	1	1
34199	MIERLO	639	56219321	514462867	5	18	1	1	0	1	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0
34219	BUDEL	463	55706327	512635174	8	17	0	1	1	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	1	0
34288	MAARHEEZE	509	56540074	513169402	11	18	0	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	0	1	0
34306	SOMEREN-EIND	1097	57383867	513535751	11	24	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1
34331	AARLE RIXTEL	164	56382893	515098674	5	16	0	1	0	1	0	0	1	0	0	1	0	1	1	1	0	0	0	1	0	1
34343	DEURNE	894	57952586	514535292	13	8	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0
34366	ASTEN	719	57469361	514048677	13	20	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	0	0	1	1	0
34374	LIEROP	958	56531278	514371488	5	6	0	1	0	0	1	0	1	1	1	1	0	0	1	0	1	0	0	1	1	0
34389	BEEK EN DONK	86	56319581	515391862	11	16	1	0	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0
34424	SOMEREN	946	57320803	513631968	8	18	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	1	0	0
34458	MAARHEEZE	231	56071576	513090749	12	13	0	1	1	1	1	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1
34486	SOMEREN	977	57267158	513674299	10	5	0	1	0	1	1	0	0	1	0	0	1	1	0	0	1	0	1	0	1	1
34504	ASTEN	837	57733174	514020299	12	25	1	0	1	1	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1
34544	HEUSDEN GEM ASTEN	733	57770757	513351569	7	10	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	1	1	0	0
34582	MAARHEEZE	240	56409620	513143417	6	16	1	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0
34593	MIERLO	664	56148214	514471962	5	11	0	1	1	0	0	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1
34611	DEURNE	915	57781957	514658502	8	10	0	0	1	0	1	0	1	1	1	1	1	0	1	1	0	0	1	0	1	0
34612	SOMEREN	1036	57225887	513602379	12	12	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0
34646	MIERLO	616	56251486	514410034	7	6	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1	1	1
34650	MIERLO	616	56251486	514410034	10	34	0	0	0	1	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1
34669	SOMEREN-HEIDE	1039	57071407	513563179	5	11	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	1	1	1	0
34672	MAARHEEZE	291	56371939	513033628	12	14	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	0	0	1
34679	BUDEL	307	55740017	512723100	8	27	0	0	1	1	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0	1
34684	HELENAVEEN	932	58912399	513792286	8	10	0	0	0	0	1	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1
34739	BUDEL	355	55732956	512718142	8	26	0	1	1	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0
34762	MAARHEEZE	513	56362451	513199244	6	9	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	1	0
34814	SOMEREN	1046	56777825	513586629	12	20	1	0	0	0	1	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1
34825	BEEK EN DONK	47	56153306	515404636	9	32	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0
34841	BUDEL-SCHOOT	402	55567747	512440305	8	26	1	1	1	0	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1
34878	SOERENDONK	210	55739681	512963242	6	21	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	0	1
34909	SOMEREN	1072	56726521	513195250	5	11	1	0	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	1	1	1
34910	BUDEL	425	55756295	512738298	8	17	0	0	0	0	0	1	1	1	1	0	1	0	1	0	1	0	1	0	0	0
